label,lat,long,riverName,stationGuid,wiskiID
GILLINGHAM 2015,51.034189,-2.265572,RIVER LODDON,,
STANK BECK DS FISH POND,53.895775,-1.534308,STANK BECK,,
HALES WOOD,51.870503,-0.144966,STEVENAGE BROOK,,
SPRUCE GILL INTAKE POND OUTLET,54.220426,-1.776737,SPRUCE GILL,,
SHEPPEY_BREWERY LANE_E_202207,51.188262,-2.531371,SHEPPEY,,
WELNEY COUNTERDRAIN 2014,52.519603,0.250886,OUSE WASHES DELPH,,
DRIFFIELD TROUT_A164 ROAD BRIDGE_E_201807,53.990847,-0.446742,DRIFFIELD TROUT STREAM,,
STRAWBERRY GRANGE US,54.658032,-3.341304,TOM RUDD BECK,,
DS SONDE IN R WANDLE,51.384778,-0.146365,RIVER WANDLE,,
AQUALATE COLEY BK AT COLEY MILL,52.771851,-2.325732,AQUALATE TRIBS,,
PILSDON TRIB 2014,50.78796,-2.817484,CHAR,,
SEM_WARDOUR_E_202204,51.045434,-2.122091,RIVER SEM,,
RIVER YEO AT MUDFORD,50.977801,-2.606837,YEO,,
GRACE DIEU BROOK_M1 US_E_201910,52.7838,-1.284881,GRACE DIEU BROOK,,
FOULEVIL BROOK_BRADDERS POND DS_E_202104,53.119312,-1.139486,SHIPLEY BROOK,,
INGWORTH,52.820342,1.251536,RIVER BURE,,
WYE_BAKEWELL ROAD_E_202202,53.252615,-1.89724,RIVER WYE,,
FIVE ACRE,52.901406,-2.039749,GAYTON BROOK CATCHMENT,,
WOODWARD LODGES RECEPTION BR,53.540525,-1.000923,HATFIELD WASTE DRAIN,,
WHITE DRAIN STOCKERS HILL WPS DS,51.301894,0.942676,WHITE DRAIN,,
WARM BROOK DS,53.311125,-1.911418,WARM BROOK,,
WOODPLUMPTON_BROOK DS_E_201805,53.815836,-2.788414,WOODPLUMPTON BROOK,,
LEVEN_NEWBY BRIDGE WEIR US_E_201910,54.269496,-2.970793,RIVER LEVEN,,
MORDA_OSWESTRY WTW DS_E_202010,52.846158,-3.051062,RIVER MORDA,,
PH BOAT YARD,52.708509,1.578444,RIVER THURNE,,
LONG LOAD YEO,51.010793,-2.757779,RIVER YEO,,
DEARNE_STORRS MILL BRIDGE_E_201907,53.557421,-1.392794,RIVER DEARNE,,
WORFE AT COSFORD DS,52.636667,-2.328346,RIVER WORFE,,
LEE_ASH CONFLUENCE DS_E_202107,51.799038,-0.003579,RIVER LEE,,
MERSEY_FLIXTON_E_202203,53.439983,-2.389654,RIVER MERSEY,,
VICAR WATER_NEWLANDS FARM_E_202103,53.154857,-1.133556,VICAR WATER,,
RIVER TEAN DS MOBBERLEY BROOK,52.93263,-1.945798,RIVER TEAN,,
HUMESFORD BROOK_AQUALATE INFLOW_E_201901,52.77853,-2.325663,HUMESFORD BROOK,,
HIGHAMS PARK,51.603901,-0.011371,CHING BROOK,,
HIGHBERRIES BECK US THE GLEBE,54.976036,-2.805941,HIGHBERRIES BECK,,
MARKET WEIGHTON_HASHOLME FORD BRIDGE_E_202208,53.783815,-0.731535,Market Weighton,,
KEY BROOK WEST ORCHARD,50.950146,-2.249989,KEY BROOK,,
DS NUNN BROOK GAUGING WEIR,53.117011,-1.309278,ALFRETON,,
CHESS_LATIMER PARK_E_202104,51.678171,-0.562702,RIVER CHESS,,
SILVERSTONE 2017,52.118029,-1.006052,SILVERSTON BROOK,,
TRENT_GUNTHORPE LOCK_E_201808,52.986256,-0.977677,TRENT,,
CAWTHORNE DYKE NEAR LOOBY BRIDGE,53.57171,-1.573331,CAWTHORNE DYKE,,
HAZELBURY BRYAN,50.872581,-2.376201,WONSTON BROOK,,
ELLINGHAM MILL,52.471992,1.479731,WAVENEY,,
DOVE_DS WORSBROUGH WWTW_E_202112,53.527117,-1.445693,RIVER DOVE,,
HORNINGSEA,52.241052,0.181554,RIVER CAM,,
MUCK FLEET_STOKESBY NEW ROAD_E_201810,52.648597,1.577879,MUCK FLEET/ RIVER BURE,,
US LOGGERHEADS STW,52.922386,-2.394477,LOGGERHEADS VBROOK,,
ABOVE MOLE NEW,51.310941,-0.396922,RIVER MOLE,,
WINNINGTON GREEN,52.704305,-3.015178,TREWERN BROOK,,
SCALBY_COW WATH BECK STATION RD BRIDGE_E_201907,54.303757,-0.433187,SCALBY BECK,,
SOWY DS BEER WALL,51.084382,-2.867086,LANGACRE RHYNE,,
TOKYNGTON PARK LOWER,51.545734,-0.271693,SILK STREAM,,
DERWENT_DARLEY DALE BRIDGE DS_E_202008,53.154663,-1.596301,DERWENT,,
DS NORTH HERTS COLLEGE,51.896526,-0.19882,STEVENAGE BROOK,,
THAMES_PUTNEY_E_201710,51.467276,-0.215313,RIVER THAMES,,
STOUR_BOXTED MILL_E_202204,51.973429,0.925962,RIVER STOUR,,
STEEPING_WAINFLEET CLOUGH_E_201906,53.111461,0.303603,STEEPING RIVER,,
CARBIS STREAM DS MOLINNIS CSO,50.401371,-4.775955,PAR RIVER,,
SALMONS BROOK_ABOVE GLENBROOK_E_202206,51.653309,-0.1051,Salmons Brook,,
BRIGHTON STREAM US HIGHWAY DRAIN 905570,50.37575,-4.947767,BRIGHTON STREAM,,
REA BROOK DS MARTON POOL 2017,52.618319,-3.037516,REA BROOK,,
CLIFF REACH ORWELL 2015,52.044672,1.161637,ORWELL,,
HIXHAM RHYNE_CLEWER PUMPING STATION_PS_202106,51.259535,-2.806146,HIXHAM RHYNE,,
BEER_CLAW PARK US_E_201907,50.767824,-4.335805,BEER STREAM,,
ARUN HOUGHTON BRIDGE,50.89696,-0.543185,RIVER ARUN,,
EVINGTON BROOK SPINNEY HILL PARK,52.635199,-1.104742,EVINGTON BROOK,,
CHURNET CRUMPWOOD WEIR,52.979936,-1.862678,RIVER CHURNET,,
DS MILL LANE,53.119697,-1.301256,ALFRETON BROOK,,
SCARNING FEN OUTFLOW,52.671591,0.930417,SCARNING BECK,,
FOLLY LANE,51.610084,-0.030353,CHING BROOK,,
RIVER SHERBOURNE GOSFORD,52.406522,-1.498557,RIVER SHERBOURNE,,
STAITHES BECK_STAITHES CARAVAN PARK US MOBILE_E_202203,54.5513,-0.807009,STAITHES BECK,,
SWALECLIFFE BROOK_DS SWALECLIFFE WTW_E_202104,51.364598,1.065534,SWALECLIFFE BROOK,,
SALMONS BROOK,51.625705,-0.06009,RIVER LEE,,
FISHERS POND TRIBUTARY SONDE,50.983884,-1.307634,BOW LAKE,,
DISCHARGE POINT DS,50.783039,-3.1475,"RIVER UMBER, OFFWELL BROOK",,
WHITE DRAIN_WATERHAM RD_E_201909,51.327452,0.951391,WHITE DRAIN,,
CHANNELLS BROOK_WARNHAM MILL POND US_E_201904,51.082818,-0.323938,CHANNELLS BROOK,,
L LAKE_OUTLET_E_202109,53.116991,-1.125711,L Lake,,
DUNNS BRIDGE,50.885044,-2.488038,RIVER CAM,,
HINCKLEY STW DS,52.529307,-1.391086,RIVER ANKER,,
HERNE BAY ROAD,51.362062,1.063094,SWALECLIFFE BROOK,,
FLEET DRAIN ITLING CLOUGH,53.722123,-0.428654,FLEET DRAIN,,
DELPH_WELMORE LAKE SLUICE_E_202107,52.563273,0.317188,OUSE WASHES,,
PEAN HILL,51.319461,1.032479,SWALECLIFFE BROOK,,
PILSDON TRIB US MONKWOOD 2015,50.785592,-2.812775,RIVER CHAR,,
GLOSSOP US STW,53.449518,-1.995165,RIVER ETHEROW,,
BLUNTSHAY,50.771808,-2.830433,RIVER CHAR,,
EVINGTON BROOK GOLF COURSE,52.603387,-1.185067,EVINGTON BROOK,,
MOBBERLEY BROOK US CONF TEAN,52.971025,-1.991315,MOBBERLEY BROOK,,
WHITE BIRD LAKE,51.133589,-1.943904,WHITE BIRD LAKE,,
SOWLEY POND_SOWLEY HOUSE_E_201907,50.766893,-1.466551,SOWLEY POND,,
US BRADFORD BECK NEAR A6038,53.837134,-1.773019,RIVER AIRE,,
LUGG_WERGINS BRIDGE_E_202208,52.098093,-2.689095,RIVER LUGG,,
BELSTEAD BROOK,52.035591,1.11802,BELSTEAD BROOK,,
MARTON POOL,52.622431,-3.050376,MARTON POOL,,
ALDINGBOURNE RIFE AT ALDINGBOURNE,50.835273,-0.692446,ALDINGBOURNE,,
FURZE WOOD,50.979422,-0.10208,RIVER ADUR,,
GAYTON BROOK DS,52.879447,-2.033502,GA,,
RH CULVERT,52.710653,-2.493897,HURLEY BROOK,,
STADBROOK PEAN HILL,51.319106,1.03158,SWALECLIFFE BROOK,,
BATLEY BECK_SMITHIES MOOR LANE _E_201911,53.727673,-1.660359,BATLEY BECK,,
LONGTON BROOK TRENTHAM GARDENS,52.964593,-2.199304,COCKSTER & LONGTON BROOK,,
BOTTLE BROOK_LUMB FARM_E_202105,53.03239,-1.404724,BOTTLE BROOK,,
APPLEBY DS,54.587773,-2.51424,RIVER EDEN,,
MARKET WEIGHTON_WHOLSEA GRANGE_E_202208,53.80069,-0.719182,Market Weighton,,
ALLER BROOK US,50.50154,-3.585338,ALLER BROOK,,
GW_MONKSDALE STREAM_BUXTON_202202,53.256768,-1.788451,MONKSDALE STREAM,,
FOWLEA BROOK DOWNSTREAM,53.032721,-2.205136,FOWLEA BROOK,,
CLEMMOWS STREAM,50.238965,-5.126916,CARNON,,
HORNING,52.693259,1.488791,RIVER BURE,,
US DRYMEADOW FM LANDFILL,51.88579,-2.2146,TRIB OF HATHERLEY BROOK,,
YEADING FLOOD STORAGE AREA,51.547738,-0.420285,CRANE,,
HOW CAPLE BK DS,51.969551,-2.578995,HOW CAPLE BROOK,,
VILLIERS ROAD DS,51.40435,-0.293447,HOGSMILL RIVER,,
THORNTON BECK_WWTW US_E_201904,54.224963,-0.723297,THORNTON BECK,,
WHISSENDINE BROOK LAKE OUTFALL,52.781891,-0.793582,WHISSENDINE BROOK,,
WELCHES DAM DELPH 2018 SURFACE,52.450383,0.162805,OUSE WASHES,,
CURBOROUGH CRAFT CENTRE,52.700629,-1.817798,PYFORD BROOK,,
TOLVER 17/18,50.135579,-5.504735,MOUNTS BAY STREAMS,,
TOM RUDD BECK_CONSTRUCTION SITE US_E_202002,54.658091,-3.342422,TOM RUDD BECK,,
SOUTH WILLESBOROUGH DS OUTFALL,51.13105,0.877462,EAST STOUR RIVER,,
AMBLESIDE DS,54.424983,-2.970366,ROTHAY,,
LYDDON HOUSE,50.883733,-2.381508,LYDDEN,,
EYE_SOMERBY BROOK_E_202102,52.740589,-0.78108,RIVER EYE (WREAKE),,
STANBRIDGE ST BURITON RURAL,50.991647,-0.932938,STANBRIDGE STREAM,,
HOME FARM,52.851157,-1.654984,TUTBURY MILL FLEAM,,
HORLEY,51.179621,-0.135863,BURSTOW STREAM,,
WEST MOOR DRAIN AT MIDELNEY PS 2014,51.008067,-2.832024,WEST MOOR MAIN DRAIN,,
SHIPLEY BRIDGE,51.148163,-0.13134,BURSTOW STREAM,,
WEST BECK_WANSFORD TROUT FARM DS_E_201807,53.991978,-0.393952,WEST BECK,,
ALLER BROOK DS CONSTRUCTION SITE,50.512156,-3.589092,ALLER BROOK,,
SHANKLIN SITE 4,50.625382,-1.177346,SHANKLIN CHINE,,
MIDDLE LEVEL PS,52.702203,0.349099,MIDDLE LEVEL MAIN DRAIN,,
DS HOGSTOW BROOK,52.640923,-2.955955,REA BROOK,,
DORE,51.951712,-2.877172,RIVER DORE,,
WATTON_SWAFFHAM ROAD_E_201808,52.570571,0.79642,WATTON BROOK,,
EDGWARE BROOK NEW,51.607519,-0.27225,SILK STREAM,,
CHESS_CHESHAM STW US_E_202103,51.69045,-0.587588,RIVER CHESS,,
MEECE BROOK WHITMORE,52.95685,-2.284727,MEECE BROOK,,
LYDDEN_CANNINGS COURT FARM_E_202104,50.869086,-2.404922,SEM,,
YEADING BROOK_QUEENS WALK BRIDGE_E_201909,51.567046,-0.395246,YEADING BROOK,,
CROOKHURST BECK_WIGTON ROAD_E_201809,54.772313,-3.39881,CROOKHURST BECK,,
WOODPLUMPTON US,53.814918,-2.785876,WOODPLUMPTON,,
WITCOMBE BOTTOM DRAIN AT LONG LOAD PS 2013,51.010788,-2.75862,RIVER YEO,,
PRIORS LEAZE LANE,50.849655,-0.891589,HAMBROOK STREAM,,
BOW LAKE STOKE COMMON COPSE,50.983741,-1.330885,BOW LAKE,,
BRIGHTON STREAM DS HIGHWAY DRAIN 905570,50.37509,-4.951088,BRIGHTON STREAM,,
GILLINGHAM,51.034189,-2.265572,LODDON,,
A614 RD BRIDGE WOODHOUSE SEWER,53.560083,-0.979432,HATFIELD WASTE DRAIN,,
US GLOUCESTER DOCKS,51.86597,-2.252744,RIVER SEVERN,,
DUBS BECK_WINDERMERE_E_201806,54.401261,-2.888055,DUBS BECK,,
LANGLEYS BROOK PTC BOATHOUSE SLUICE,53.625758,-2.872957,BOATHOUSE SLUICE,,
WAVENEY_HOXNE_E_201808,52.357308,1.206528,WAVENEY,,
WALCOT TRIB US CHIRBURY STW (LOWER LANE),52.568431,-3.093702,WALCOT TRIB,,
THAMES_ERITH BARGE_E_200707,51.484244,0.211654,THAMES,,
CANNINGS COURT 2015,50.869041,-2.404978,LYDDEN,,
MILTON,53.046934,-2.149833,FORD GREEN BROOK,,
CHURNET_QUIXHALL GAUGE_E_202204,52.976616,-1.860484,RIVER CHURNET,,
RODING US OF RVM,51.640309,0.081157,RODING,,
HILDEN BROOK_DS HILDEN GRANGE_E_202110,51.215954,0.260918,HILDEN BROOK,,
WELSH HARP,51.566624,-0.258405,BRENT,,
FISHLEY LANE DS,52.643837,-1.985171,WASH/ SAREDON BROOK,,
BRAMPTON BECK,54.87551,-3.153781,BRAMPTON BECK,,
RIVER BLAKEWATER DS,53.756029,-2.451316,RIVER BLAKEWATER,,
WELNEY DELPH 2016,52.519192,0.251706,OUSE WASHES,,
BRIXWORTH 2014,52.338183,-0.918989,NENE,,
LUDGERSHALL STW US,51.873889,-1.057679,LUDGERSHALL BROOK,,
PATNEY BRIDGE,51.323184,-1.894738,UPPER AVON,,
EASINGTON BECK_BOULBY MINE_E_202206,55.129777,-1.567035,EASINGTON BECK,,
DS GRANGE LAKES,51.113866,-1.196434,CANDOVER BROOK,,
ROM_KING GEORGE PLAYING FIELDS_E_201911,51.585871,0.166408,RIVER ROM,,
BURSTWICK DRAIN HALL BRIDGE,53.739952,-0.14467,BURSTWICK DRAIN,,
DEARNE_HILL END FARM_E_202003,53.574958,-1.495568,RIVER DEARNE,,
COCKERMOUTH DS,54.667346,-3.423745,RIVER DERWENT,,
BELOW B1256,51.868081,0.24903,PINCEY BROOK,,
ARUN_SHANDYS CLOSE_E_201807,51.061648,-0.344097,ARUN,,
WEST SOMERTON R THURNE,52.725942,1.644168,RIVER THURNE,,
CUTTLE BROOK,52.369879,-1.755431,CUTTLE BROOK,,
FRANKER BROOK_DS CSO_E_202001,53.016686,-1.545358,RIVER ECCLESBOURNE,,
MEPAL DELPH,52.413955,0.114761,OUSE WASHES,,
HOBBS CROSS COTTAGES,51.673228,0.134864,BROOKHOUSE BROOK,,
RIVER ARROW WEST OF LOWER BITTELL RESERVOIR,52.365195,-1.982061,RIVER ARROW,,
SHANKLIN SITE 3,50.625203,-1.177448,SHANKLIN CHINE,,
THAMES_TAPLOW_K_201705,51.540581,-0.694613,JUBILEE RIVER,,
BUNTINGFORD US,51.951688,-0.017354,RIVER RIB,,
COLNE_ALDERFORD MILL_E_201806,51.975094,0.597054,COLNE,,
VER_DS CONFLUENCE_E_202201,51.791927,-0.392642,VER,,
ENGINE LOCK COTTAGE,53.059295,-2.148727,RIVER TRENT,,
WIXOE TURBIDITY,52.058584,0.492991,STOUR,,
INGREBOURNE DS,51.541247,0.21609,STREAM LEADING TO INGREBOURNE,,
REIGHTON SANDS,54.168383,-0.250388,REIGHTON BECK AND TRIB,,
THORNTON BECK_WWTW DS_E_201904,54.226211,-0.723151,THORNTON BECK,,
TOWN LANE SW5,53.62825,-2.993738,FINE JANES BROOK & THREE POOLS,,
WRIGGLE_KNAPP FARM DS_E_202003,50.848403,-2.530511,WRIGGLE,,
SHANKLIN SITE 2,50.623421,-1.179896,SHANKLIN CHINE,,
MILLWOOD BROOK_CLOWNE STW DS_E_201909,53.271345,-1.221893,MILLWOOD BROOK,,
NESS GROVE,52.995026,-1.985649,MOBBERLEY BROOK,,
BOXSTED MILL,51.971837,0.928508,RIVER STOUR,,
WHITELAKE DS GLASTONBURY FESTIVAL,51.15497,-2.600666,WHITELAKE,,
CINDERFORD BK_CRUMPMEADOW STW DS_E_201903,51.823691,-2.513224,CINDERFORD BROOK,,
ROLLESTON VILLAGE,52.849394,-1.645569,ROLLESTON BROOK,,
CHECKLEY STW DS,52.93245,-1.945456,RIVER TEAN,,
SWALECLIFFE BROOK_DS PEAN HILL PS_E_202104,51.319431,1.032261,SWALECLIFFE BROOK,,
RUSHEY WEIR,51.698163,-1.532986,RIVER THAMES,,
PYMMES BROOK EAST,51.589227,-0.056028,PYMMES BROOK,,
WITHAM_BOSTON 1_E_201710,52.968554,-0.025398,RIVER WITHAM,,
LONDON ROAD SILT INTERCEPTOR DS,51.884867,-0.192573,STEVENAGE BROOK,,
SUTTON DELPH 2018,52.396946,0.092884,OUSE WASHES,,
MEPAL DELPH 2014,52.413955,0.114761,OUSE WASHES,,
US SONDE IN R WANDLE,51.384778,-0.146365,RIVER WANDLE,,
ABOVE BALANCING PONDS,51.875952,0.255467,PINCEY BROOK,,
REA BROOK B4499 BRIDGE,52.626067,-2.999007,REA BROOK,,
AIGLEGILL MARCH 17,54.771756,-3.383867,CROOKHURST BECK,,
NIDD AT WATH BRIDGE,54.105574,-1.780459,RIVER NIDD,,
KEADBY PUMP STATION 2013,53.591632,-0.7397,RIVER TRENT,,
BLACKBROOK_FORD_E_202103,53.026128,-1.507761,BLACKBROOK,,
BRUNSTOCK BECK RICKERBY PARK,54.905916,-2.920748,BRUNSTOCK BECK,,
PELSALL COMMON,52.642838,-1.982023,WASH BROOK,,
CHURCH BRIDGE,50.88734,-2.489583,RIVER CAM,,
CARHAMPTON_EASTBURY FARM DS_E_201904,51.178605,-3.403997,CARHAMPTON STREAM,,
SHELLEY BRIDGE RIVER BRETT,52.007273,0.959021,RIVER BRETT,,
WORFE AT COSFORD US,52.636731,-2.327859,RIVER WORFE,,
LITTLE MERE US KINGSFORD BR,50.88078,-4.097211,RIVER MERE,,
WESTMARSH DROVE FARM RICHBOROUGH STREAM,51.310282,1.262687,ASH LEVELS,,
FOWLEA BROOK UPSTREAM,53.034833,-2.205042,FOWLEA BROOK,,
SILVER JUBILEE WAY US,51.47099,-0.412282,RIVER CRANE,,
WHITCHURCH CANONICORUM,50.755401,-2.866733,RIVER CHAR,,
KETLEY SANDS RH PIPE,52.696185,-2.490404,KETLEY BROOK,,
ROTHER SLITTING MILL RECYCLING,53.286316,-1.342132,ROTHER,,
SOULTON BROOK_TRIB DS_E_201805,52.924632,-2.671182,TRIBUTARY OF SOULTON BROOK,,
WITCOMBE BOTTOM DRAIN TEMPORARY,51.010788,-2.75862,YEO,,
WELCHES DAM,52.450409,0.162851,RIVER DELPH AND COUNTERDRAIN,,
BAGBER BRIDGE 2015,50.93983,-2.336765,LYDDEN,,
ROTHER_WWTW US_E_202107,51.007319,0.246694,ROTHER,,
DRAGON LEISURE CENTRE,50.454549,-4.708467,TRIB ST LAWRENCE St,,
CAUNDLE BROOK_POLL BRIDGE_E_202202,50.911606,-2.452727,CAUNDLE BROOK TRIB,,
VILLIERS ROAD US,51.40025,-0.277498,HOGSMILL RIVER,,
A110 DS BRIDGE,51.624952,0.019239,CHING BROOK,,
WELNEY COUNTERDRAIN,52.519603,0.250886,RIVER DELPH AND COUNTERDRAIN,,
POLGOOTH DS,50.31458,-4.800577,POLGOOTH STREAM,,
STANBRIDGE ST BELOW PETERSFIELD TOWN,50.99215,-0.932855,STANBRIDGE STREAM,,
DOG AND DUCK INN,51.324613,1.255191,STOUR ESTUARY,,
DS PUMPING STATION BUNTS LANE,50.704837,-3.088391,BEER BROOK,,
MIMRAM_15 CODICOTE ROAD_E_201901,51.835401,-0.218445,MIMRAM,,
US SUNNINGDALE TIP,50.953812,-2.599463,YEO,,
RED BROOK,52.96612,-2.72742,RED BROOK,,
COLNE_TESCO WATFORD WATER LANE OUTFALL DS_E_201902,51.653648,-0.388633,RIVER COLNE,,
KINGS MOOR MAIN DRAIN 2014,51.012056,-2.755761,KINGS MOOR MAIN DRAIN,,
ETSOME SLUICE,51.073292,-2.740601,RIVER CARY,,
DIDGELEY BROOK_CONFLUENCE WITH RIVER BOURNE_E_201810,52.495927,-1.59704,DIDGELEY BROOK,,
STOUR_CATTAWADE SLUICE_E_202206,51.9557,1.058013,RIVER STOUR,,
FIR TREE DS,50.868476,-2.369091,WONSTON BROOK,,
STORT_SOUTH MILL LOCK_E_201907,51.859052,0.16863,STORT,,
WELNEY COUNTERDRAIN 2015,52.519603,0.250886,OUSE WASHES,,
READING SEWER,51.037592,0.699135,READING SEWER,,
DISEWORTH BROOK_M1 DS_E_201910,52.811096,-1.305071,DISEWORTH BROOK,,
BRUE_WESTHAY BRIDGE_E_201908,51.180271,-2.80595,RIVER BRUE,,
BRADFORD BROOK UNIVERSITY OF BRADFORD,53.793819,-1.762581,BRADFORD BROOK,,
LUBBESTHORPE BROOK MAIN TRIB,52.603387,-1.185067,LUBBESTHORPE BROOK,,
SCOTNEY COURT,50.942353,0.869449,JURY'S GUT SEWER,,
DEARNE_SMITHIES LANE_E_202003,53.567413,-1.477992,RIVER DEARNE,,
WITCOMBE BOTTOM DRAIN AT LONG LOAD PS 2014,51.010788,-2.75862,YEO,,
ENBORNE_BISHOPS GREEN STW DS_E_201908,51.367284,-1.275769,ENBORNE,,
GAYLE BECK US URE CONFLUENCE,54.309831,-2.191601,GAYLE BECK,,
HALES/ASTONBURY WOOD,51.870503,-0.144966,STEVENAGE BROOK,,
CROYDE ST SOUTH TRIB AT FORDA HOUSE,50.90402,-4.196412,CROYDE STREAM,,
HEATH LAKE SSSI,51.379673,-0.808013,HEATH LAKE,,
EYE_LANGHAM BROOK_E_202102,52.740379,-0.764304,RIVER EYE (WREAKE),,
US KNOWLE STW DISCHARGE,50.884901,-1.209491,RIVER MEON,,
TRELOY TOURING PARK,50.433687,-5.014124,PORTH  AND WHIPISDERRY STREAM,,
WAPLES MILL,51.766299,0.300332,RODING,,
CHASTON TRIB,50.852618,-2.403089,LYDDEN,,
STOUR_BOXSTED MILL_E_201807,51.971901,0.927755,STOUR,,
HOCKERHILL BRIDGE,51.870433,0.163425,STORT NAVIGATION,,
BRIDGE TOWN,52.673209,-2.040279,WASH/ SAREDON BROOK,,
WICK STREET STREAM,50.860658,0.189943,WICK STREET STREAM,,
WHITELAKE US GLASTONBURY FESTIVAL,51.144797,-2.572615,WHITELAKE,,
WALKMILL LANE,52.67258,-2.038829,WASH BROOK,,
AVON AT WAINSFORD BRIDGE,50.754084,-1.577851,RIVER AVON,,
DELPH_WELMORE LAKE SLUICE_E_202204,52.563273,0.317188,OUSE WASHES,,
FISHERS POND DRAIN DS,50.984533,-1.310943,BOW LAKE,,
CHANNELLS BROOK_FAYGATE STW DS_E_201904,51.092175,-0.266307,CHANNELLS BROOK,,
THAMES_BARRIER GARDENS PIER_E_201506,51.49571,0.041558,THAMES,,
CLAYHITHE 2,52.257544,0.198922,CAM,,
FARLEY 1,52.615645,-2.543988,FARLEY BROOK,,
SKITWATH BECK BEHIND BECKSIDE GARAGE,54.640845,-2.903389,SKITWATH BECK,,
LAMBERAL WATER,50.854054,-4.450841,LAMBERAL WATER,,
OLD WORCESTER ROAD,52.637887,-2.302318,ALBRIGHTON BROOK,,
LEIGHTON MOSS_SPRING_E_201902,54.174465,-2.783824,LEIGHTON MOSS,,
DS ROWLEY BROOK,52.631751,-2.984818,REA BROOK,,
MANOR ROAD BRIDGE,50.960629,-0.111732,RIVER ADUR,,
ALREWAS,52.733113,-1.759759,PYFORD BROOK,,
WINDRUSH_SANTHILL_E_201807,51.873212,-1.744653,River Windrush,,
BRIDGE COTTAGE,52.702155,-3.029928,TREWERN BROOK,,
LOWER LANGDON TRIB,50.809551,-2.725095,RIVER BRIT,,
TEME LOWER STANAGE,52.350608,-2.954067,RIVER TEME,,
INLET TO PLAISTOW MILL FISH FARM,51.12115,-4.048421,BRADIFORD WATER,,
ROTHER_CONFLUENCE DS_E_202107,51.002484,0.261883,ROTHER,,
DEARNE_PONTEFRACT RD_E_201910,53.553788,-1.448227,RIVER DEARNE,,
PILL_BLUE ANCHOR_E_201810,51.182403,-3.393196,RIVER PILL,,
RIVER TOVE AT COSGROVE,52.071987,-0.83246,TOVE,,
CRIMPLE BECK_BURN BRIDGE_E_202201,53.957506,-1.541957,CRIMPLE BECK,,
MEADOW LANE TRIB,53.109125,-1.373864,ALFRETON BROOK,,
SILCHESTER BROOK_SILCHESTER STW US_E_201904,51.343113,-1.106275,SILCHESTER BROOK,,
SHALFORD JULY 2015,51.194529,0.856681,RIVER WEY,,
LANGLEY BROOK DS COLLETTS BROOK CONFLUENCE,52.570551,-1.763421,LANGLEY BROOK,,
SEM WARDOUR,51.044802,-2.115428,SEM AND NADDER,,
ROM_CROWNFIELD SCHOOL DS_E_201911,51.590697,0.153904,RIVER ROM,,
US WEST TRIB LIMEKILN FM,50.878209,0.185875,WICK STREET STREAM,,
TEME_POWICK WEIR DS_E_201806,52.168887,-2.246534,TEME,,
TAME_REDDISH VALE_E_202203,53.437287,-2.144477,RIVER TAME,,
STAINFORTH MOOR RD LINDHOLME GRANGE COTTAGES,53.562809,-0.912316,HATFIELD WASTE DRAIN,,
WELCHES DAM DELPH 2014,52.450409,0.162851,OUSE WASHES,,
DERWENT_ROWSLEY DS_E_201808,53.189474,-1.617196,DERWENT,,
HILLYLAID POOL_MID_E_201810,53.880697,-2.989509,HILLYLAID POOL,,
LITTLE DEEP BIRD HUT,50.833146,-0.920637,LITTLE DEEP,,
ALCONBURY BROOK_GREEN LODGE_K_201812,52.396912,-0.303241,ALCONBURY BROOK,,
RIVER LINE AT A21,50.930729,0.524769,RIVER LINE,,
SWINESCALES BECK_BECKSES CARAVAN PARK_E_201901,54.639496,-2.903436,SWINESCALES BECK,,
LEE MILL 1,50.384934,-3.959043,RIVER YEALM,,
BELOW COTTAGES,51.663839,0.135421,BROOKHOUSE BROOK,,
THORNTON BECK_US FISH FARM_E_202205,54.286649,-0.6932,THORNTON BECK,,
WORM,51.952141,-2.872699,RIVER DORE,,
BYDEMILL BROOK US THINGLEY STW 2015,51.426066,-2.173646,BYDEMILL BROOK,,
TOFT NEWTON_RESERVOIR DRAW OFF TOWER_E_202207,53.372902,-0.44818,TOFT NEWTON,,
MAIN CHANNEL AT ABBOTSTONE,51.108324,-1.19603,CANDOVER BROOK,,
REDHILL FOOTBRIDGE,52.57832,0.845922,Watton Brook,,
BEER_ELM COTTAGE DS_E_201907,50.768147,-4.336728,BEER STREAM,,
HAYLE RIVER AT ST ERTH,50.164814,-5.432968,RIVER HAYLE,,
LOX_BREWHURST BRIDGE US LOXWOOD STW_E_201809,51.070283,-0.507876,LOXWOOD STREAM,,
WORCESTER GAUGING STATION 2014,52.206895,-2.235389,RIVER SEVERN,,
WELMORE DELPH 2016,52.562866,0.315426,OUSE WASHES,,
GRASMERE ROAD,51.351256,1.059788,SWALECLIFFE BROOK,,
LITTLE POLGOOTH US,50.313781,-4.8124,LITTLE POLGOOTH STREAM,,
ALDBOURNE DS,51.477101,-1.617076,RIVER KENNET,,
THAMES_TEDDINGTON WEIR_E_201902,51.429073,-0.318492,River Thames,,
LETCHWORTH DS STW,51.999281,-0.239595,PIX BROOK,,
POWELLS POOL_SUTTON PARK_E_202207,52.556143,-1.846642,POWELL'S POOL,,
WHITE BRIDGE ON A22,51.189007,-0.049119,RAY BROOK,,
